Trees,Dense vegetation,Urban vegetation,Infrastructure,Sparse vegetation,Residential,Industrial,River,Brushland
0.12901426176488925,0.07208372752263253,0.06508802450235582,0.02546068961846211,0.04553018512035578,0.018032652033055194,0.015387813490579803,0.03489404828873112,0.13795175745916924
0.20590585146231843,0.06992817670318882,0.0737109604321309,0.012460866928358974,0.036683275010091165,0.016941960832933187,0.015837623301599154,0.056337398026342814,0.08162570433485444
0.14746978642594924,0.05313385088092345,0.15614234774248575,0.019198045019603857,0.02447848645937256,0.015339684779789281,0.017984223156865084,0.03521114020420993,0.07116565446115042
0.25437454029225615,0.1161488044377595,0.06939525479121213,0.013751450996525456,0.026671130945032928,0.013391784837400195,0.021299568130248803,0.06585704314918246,0.06670040124175489
0.13935582430118815,0.10166430209902425,0.08183100665475632,0.010255403367115324,0.009785959457701665,0.013961669327582096,0.020069795638764102,0.03746018774460397,0.05018687477174841
0.14799923536697568,0.08518407088551898,0.0984708556643001,0.012364960412790168,0.05491448792196252,0.013320928773572369,0.01911583901857397,0.04187310783947487,0.08141182319590345
0.20387048248157666,0.10640630232883734,0.09825285258200797,0.021740042372435618,0.025884826664992033,0.012510122604057317,0.02333305268135365,0.03343634299947328,0.0777288638043073
0.17910926337131555,0.10078089681277233,0.07362759596895807,0.012923102962026036,0.046206915858135744,0.006997711385703223,0.020555647067563364,0.05514073023568915,0.11078239994400843
0.22032859956373882,0.0965587705863595,0.0220834518531441,0.009350017784947352,0.035566184727713335,0.019403491355060767,0.019575868786196132,0.034118544470350703,0.0740033820513197
0.1586385998763134,0.09080399579550988,0.06986710801557333,0.01520446345329224,0.04720740424477299,0.01795285429805875,0.026985668795348562,0.0354264786527916,0.06812134843711251
0.11992570062471225,0.08426849280808352,0.1110027476816336,0.01491771854026876,0.055904443535496284,0.01205401705538156,0.02005837097677676,0.03679525380113748,0.08014054662541611
0.14997384514202425,0.07595536754880318,0.07328687685474906,0.01652558730135828,0.06728382087669615,0.014465148314070114,0.012530683479940918,0.053279085464117804,0.08986982265985688
0.25595311684520133,0.09920544402272652,0.027742880536858666,0.015328121529396905,0.02734359642192885,0.017916707413854926,0.018671507807710874,0.03295093115396416,0.05246475841122053
0.17889592213874786,0.07198680383579258,0.024514924343216643,0.01340983353971753,0.020556225778875614,0.011462048300704686,0.015286997453099114,0.049247567456541075,0.14256918462414744
0.26136884700972424,0.05746542294277645,0.050104997422376396,0.02010756726034827,0.005887171622475762,0.015024998585355484,0.015508228615561514,0.03045172891410631,0.10861602349208818
0.23547685365012133,0.08448601747944459,0.10680668021938722,0.01429677705864445,0.023538664985153446,0.011825450842789978,0.018366936012543144,0.04012606740221209,0.09878136705266319
0.11190669933921024,0.11669181781057142,0.1100372635325258,0.012819263753572079,0.06278045088566842,0.009120578374583174,0.016735972695924212,0.04816397365613903,0.05335662333689764
0.17202602006461018,0.07470518898863704,0.07696200909619287,0.0169598994783257,0.05535424658256716,0.014294410770396102,0.018760000379676192,0.04874048529313319,0.10950443843595584
0.16497976098522385,0.09904319685261846,0.03459048833313723,0.009248828847157666,0.059599794643247606,0.013286724094524666,0.019512919226647867,0.02913157557757951,0.0341325457882192
0.18024055731686167,0.13368497131282314,0.12572969585782706,0.01168872602226314,0.02292054284828282,0.01431662547468128,0.022540320198383087,0.03486918363400347,0.08907201127120551
0.20965741471893867,0.09336948640439344,0.040549878516647354,0.013758587331182673,0.033882266488888035,0.01144978531766519,0.02014470502677873,0.045558359253914105,0.042853299825156954
0.15459701490276914,0.09999946286832508,0.07571930193163942,0.013299531504087319,0.025594015613023657,0.01688261915730005,0.015234525098591193,0.0475477600046886,0.05545331098416603
0.20993962278003406,0.11886005412413514,0.050968025163244536,0.013167445647517146,0.009472923150553925,0.013231309147468298,0.017468466285596763,0.039840785001832385,0.07969904720830934
0.2045730138873657,0.14057441702641316,0.05971313119350864,0.023318695448512672,0.04533697047520491,0.009789430497061019,0.025929948969681774,0.06736044467540236,0.0659365423369418
0.12470137831038092,0.08020419927022199,0.06759521583126692,0.009801821916719626,0.06870577494890995,0.018814522425533622,0.021702411255537752,0.04359815311227097,0.05621761897917993
0.18914809051850437,0.12704797370592213,0.08985255809708773,0.01424111781435145,0.06958065917291378,0.009122358485379164,0.019816636574054323,0.029014633445209916,0.081253679795881
0.12086644325804242,0.08309850696152261,0.14687941455179832,0.021625152749533687,0.05615203342136965,0.017209150200380455,0.01689749898375537,0.040687864752762884,0.07498644093116397
0.1968069178748712,0.0383318948638325,0.07716870175594395,0.011245271319031774,0.04040977204124374,0.010848095288850265,0.015276153127776217,0.05663337824419698,0.038084758638019994
0.1279733590793917,0.08155606039481882,0.08290257775478527,0.0148298749777648,0.029665200510066825,0.010800566430712505,0.019005107925244923,0.050559558667629685,0.08284952123196462
0.17632033269458156,0.11495068313598639,0.11259531926694738,0.015165081683509175,0.024453901881770435,0.016838962393518994,0.018492993907542436,0.012675320887620817,0.09046406997283044
0.12146395031115975,0.10960843536943739,0.04871469372377995,0.018845268985242677,0.040764961905665587,0.018073836561478707,0.0162251445831097,0.05109885415574715,0.05408268251911916
0.10694305438805665,0.09382723238476676,0.05374958135687909,0.01582992860024976,0.08976043529162325,0.020749547188850484,0.015359789022831919,0.05087701181647188,0.06440403567500966
0.16689297746456594,0.1401605739654636,0.05727118049992325,0.016854742296109754,0.07143071933586498,0.009759147883145816,0.025301834653670408,0.045557387259872725,0.08219845538427453
0.21503362435709888,0.13992281963895178,0.08018155469523139,0.012032717729390217,0.08497456616618138,0.01808663783006756,0.020220639810510505,0.03077722905882373,0.061393296705858
0.14277620970133187,0.11057195646097773,0.1393496172466862,0.014542015379231282,0.06121556631040903,0.015691308642739946,0.01594148499638301,0.039969151811481814,0.09825929323034308
0.14491603340300138,0.09993988664039845,0.0914539048516707,0.011060063774133261,0.02820906932277012,0.016919021160854905,0.022760599190477387,0.04131295244975973,0.05925608253901704
0.2086979568494824,0.14373159668096552,0.12825613185749477,0.018017159491890148,0.05457561603657268,0.018124262199708738,0.0227430831704781,0.05227119149546126,0.04123620426908986
0.2221705969045002,0.11320176502038962,0.053427894080391426,0.014116481780943458,0.07165283726101279,0.013033801621081725,0.018650788986410937,0.04901662643627532,0.07741215888480515
0.2158176336989746,0.06631222794691535,0.07055263091994034,0.01694202778874103,0.053170375874913134,0.018158670426572224,0.015105741231843068,0.051057878143066324,0.10343040262390543
0.23143732357385,0.08312604397621458,0.1481965540883392,0.016083812718280435,0.03864144416803583,0.011284003663203063,0.014867049856261739,0.041606940480508815,0.06744441215413094
0.16875594783243605,0.11259757989633586,0.08230868233006713,0.015048080571308195,0.058906110140753754,0.006578245421240456,0.0240093342947862,0.03651399255486065,0.05243309279428174
0.13558430776556304,0.12571881997033937,0.08890459310187465,0.017368833715465243,0.02981232608527762,0.017250142865192303,0.01574539349319405,0.0312863131870792,0.07470501384091688
0.15475847918485294,0.10424706126883274,0.1277064181719859,0.022234886710382984,0.05286617642775582,0.015808328755856207,0.017113873182642722,0.05955914181368899,0.0988621640986325
0.1743818862674851,0.08982949604313331,0.06510438168610717,0.018904288666387097,0.034178200124927116,0.019388767337814694,0.01988764227394197,0.05363221590361847,0.09412415253715536
0.23803062776084427,0.05976569056247021,0.057443130143223345,0.012809045610756405,0.03783868031405291,0.015256093589264344,0.01740959792240352,0.011830987347532778,0.09240355281840726
0.1923347881754561,0.09212493561876954,0.08429364510093851,0.012394408684302954,0.04258263031323395,0.013490887151305059,0.015679105810289175,0.027331016865349764,0.09827317336227506
0.17828489295624958,0.12819471509064867,0.12312489937235091,0.012517709730035399,0.08282254858403348,0.014287304146503185,0.026979412013867325,0.049064910094923406,0.11035793446011768
0.16383669075795718,0.13564129989084434,0.05817267556125627,0.013504195906879976,0.05140090425902599,0.013878883467557251,0.014001609827882414,0.03349835342825382,0.10025753329947093
0.10959052634589152,0.10700640203921204,0.09387569433767158,0.01641026606913542,0.027692734626100446,0.017359043234092264,0.0211227635757498,0.01876276449440143,0.061538697176565654
0.16020177452777606,0.09677839662365421,0.1579568230306452,0.01869637973037002,0.060658750418895124,0.01529449819763816,0.020632899326134903,0.040495290727979416,0.08069301961087297
0.13363644167411642,0.09780376977444336,0.11669998748817784,0.015854707089833824,0.042607330775297214,0.016070704659292542,0.013736978634635178,0.0417229413438706,0.12586886214353657
0.15988140298644693,0.08466678200046862,0.02830341972166614,0.013111113002617239,0.011422667388899299,0.017787437262702474,0.017527347211104584,0.014085240559714284,0.10462917364148525
0.14655403730431527,0.084515588202716,0.08745288853796743,0.013336036621706293,0.06337913880122414,0.01838309453276503,0.01332842559651646,0.033129109095686296,0.05905695095203975
0.21947056225448053,0.11012787407738192,0.03894361024624262,0.016401874709810815,0.0661926422299075,0.012388192628942349,0.014003396963737199,0.05918945578623569,0.05128060420864791
0.09054692363816613,0.11456868681199883,0.07750326792945961,0.015266005287937194,0.05236645525047834,0.007430460674903827,0.020442299120309225,0.06347364396666444,0.07154494291974547
0.12532663051237353,0.06143890748181617,0.1378508358802748,0.014622332523531869,0.03291083460902655,0.011967756023572515,0.019480618372789468,0.037071346445856274,0.06290832044024777
0.18502768765441394,0.08159137997811669,0.0991435954163237,0.013060080901080212,0.03715838099088842,0.00810511571299076,0.01811232941969729,0.04655683565805225,0.08133193121061805
0.16466251985492197,0.039881907199511415,0.08917518260325016,0.013736080438431742,0.055820363242560234,0.020120854200609925,0.017743853183735593,0.04528043840627378,0.08843110407151603
0.1599621327922442,0.09907898360059053,0.11049876229333946,0.01564076580053815,0.059145648108597015,0.014988123874050782,0.01885020467189477,0.039227481408014374,0.047895745212197416
0.24426194864669232,0.0622048192329533,0.0825252298973921,0.009805174884228246,0.06548138871573883,0.017089439585594488,0.019771997199416178,0.023648734434965287,0.0726118421377201
0.2034479941389284,0.11119143526507048,0.1004599634588496,0.01625589412991845,0.045895495223817306,0.017173723557295587,0.016783896071197544,0.042850409576298785,0.11096450319194642
0.15776615439050082,0.06398595806719845,0.10354262833418618,0.01208689072105711,0.041344509078953706,0.018351482012924678,0.017049417606444146,0.04318523231322997,0.07534059158757525
0.13877821083549702,0.0909788644112323,0.0979507984214143,0.017844223948133422,0.022158637791221736,0.01192760552145665,0.012826921773582974,0.02294871714239861,0.034461136509330526
0.18720161749846415,0.07977880261235207,0.054769486381125575,0.016664481583543674,0.06461453847367693,0.019532104355845584,0.022695349885174774,0.04734031780761647,0.08309787929535059
0.1751183789349839,0.06465162419574413,0.09887878754253243,0.015009467644744454,0.06589114425122489,0.015224338659062114,0.02366742039196003,0.05235856225136779,0.07251362131286535
0.16658829839538813,0.08833982201555968,0.10007736628146979,0.009067719085652527,0.04112650221901504,0.019798624789399366,0.013739924113699072,0.030651595217996243,0.059622001408508984
0.12319266527179186,0.09336950317990486,0.1020939709954578,0.013221895830976526,0.0496189630310937,0.018368828790161162,0.010099724104487898,0.043677891361902685,0.07741916290011061
0.20139776218086472,0.10299882492267226,0.07464556608274726,0.013173619710715132,0.08498722454942254,0.01329891016455946,0.021318739334205326,0.055498158535661785,0.045734173877342826
0.22541289548490145,0.10649495420718057,0.041347653772899076,0.017983137410546295,0.041106620377092895,0.020061267144896283,0.01967237816463766,0.061863446649326664,0.047314395187029124
0.16184320583869177,0.1407748844793998,0.08454111942996263,0.01296879649516073,0.031126323742057593,0.014022369433510443,0.016851832359928584,0.0359035670874379,0.10848133271650459
0.12546711750358994,0.11461709247753096,0.05593110307978424,0.014943257238953803,0.051478030970940836,0.013922243779104476,0.02176827554897789,0.060753856389159214,0.040088401403002516
0.14893591253752944,0.06408568594050121,0.048939614795214297,0.01351424173466443,0.026179844312991918,0.013480092592366974,0.020747675613768127,0.03764229515299527,0.0847922639789469
0.23296458959268063,0.11248474458777251,0.11625233703195936,0.009034311131750159,0.046355467349428636,0.00948449365273056,0.0177324379659404,0.03755481237037534,0.06735928513598932
0.23291145259592927,0.10072283798303491,0.09172045541323336,0.013278145647068751,0.06757847823632801,0.017418367472356033,0.018212258309332676,0.04964590663124792,0.05012585869279648
0.19884793555849478,0.10566145973657795,0.07730919174322504,0.016356249991171468,0.06042998525163057,0.01398354252822008,0.013495141034302514,0.028935037464613185,0.06447399012214522
0.20101225866872696,0.08969385145066562,0.09372170101012516,0.011035603053970854,0.052097161324923036,0.019839067280365025,0.014458673289682845,0.04453852180585401,0.07994472535549427
0.178594714496087,0.1254452481902241,0.12038322212034717,0.013853641035763645,0.062408096886485964,0.010635751407940458,0.020265722751096046,0.038570803049331644,0.08309809750955574
0.11040611904573458,0.08755138951533112,0.10251816731174519,0.01273001767647832,0.05322693987181992,0.009599796385457146,0.017574187974601342,0.03736744435041792,0.08662768479029306
0.12246581300296572,0.08607537069339685,0.12631826030345122,0.014125572257147933,0.02279518017240889,0.016194809021448944,0.01756578246930909,0.04365127251255703,0.07574483879154575
0.15606095570367026,0.09496838221455793,0.03787103126538127,0.013192125990028973,0.06664076525368046,0.021014987882069514,0.019738097961356442,0.03105791899201541,0.11665585419093152
0.12229944160552503,0.09866821398653519,0.03535557561194087,0.014908342037614318,0.05139816305052136,0.014017904963344499,0.020931778801521483,0.039719856189815266,0.05815939760165312
0.22879279206325087,0.09855176156823195,0.11090356567935346,0.015204827453830361,0.058572762136407164,0.017381292206657836,0.019964410652892627,0.054604612841313876,0.06841528346834366
0.2926377254694235,0.10375120606708316,0.07314465099440742,0.014998425147648124,0.04056016077390723,0.019525000971519088,0.015014401350234841,0.03565315443920505,0.03277759120323881
0.2693481148324839,0.05259935467764146,0.07753623075218685,0.014528538855342872,0.0464494113984415,0.00849227973166182,0.013177135560415682,0.0563022156954377,0.05822026273794237
0.1058678627673322,0.11312125325162353,0.10991946506375994,0.017397670026238706,0.06653155359890661,0.01705343271738448,0.020871331743914895,0.03560023010152809,0.04557751629705989
0.08713743974376144,0.11535718877727748,0.08455201614671946,0.014501014028626304,0.06767535475779596,0.014090985193710506,0.01649322581345547,0.026484951213178072,0.09857382202993267
0.10762660834379983,0.10345108239432539,0.06802171967700815,0.014598483123580655,0.02632639201965503,0.015101686977035747,0.021980028192696743,0.028673061215615206,0.05540213764342905
0.17747607116752775,0.13480260900286425,0.04407866329414242,0.020186760769509475,0.046574129103134965,0.0095947889877072,0.025342174173218043,0.05166172249500816,0.1315147173650766
0.15013075257246256,0.09189620977574245,0.0680464682044039,0.022898348774602235,0.03630306603270128,0.010507308538119153,0.019855883328007373,0.018132433926974043,0.1032835669519552
0.06377354463256939,0.1147737177925379,0.09732871845042287,0.013738567001867902,0.04528280013613539,0.015777656055230335,0.019326310301433818,0.050161790290701044,0.0602615886741264
0.17080527639179063,0.08134088811249503,0.06664200722808836,0.014233256501912381,0.03788962274165897,0.021609149699245614,0.02051842297217388,0.018939456651589928,0.10700782709837933
0.1813897200036136,0.10358229220290736,0.11142715218199575,0.01801977920789182,0.0562235275070293,0.015033520527894098,0.013632867105378137,0.05844404815837664,0.09674035056494432
0.26172514069999375,0.08565351819040318,0.056256019214067254,0.017517571962794083,0.06936852479935851,0.012766924236761706,0.01666584645291946,0.04157935837965554,0.08777126296872861
0.23431320632462438,0.11548131896196788,0.07801346604745303,0.015386456658941195,0.03769435586121972,0.014783021297288437,0.0186604389021774,0.03501717301721037,0.10498668771034933
0.16233111845996395,0.08007883300861703,0.10813238123502322,0.01622816141432056,0.04137647236450448,0.014841091021680838,0.0192100229663976,0.043850058932962385,0.07317599769620306
0.10974952971082394,0.09995440408338496,0.06041566269176324,0.016763690275014287,0.047761796683801094,0.012201227388584548,0.018197532184438935,0.055827605939674015,0.10425991926203979
0.23846212493339222,0.07543527612964163,0.08806641024980591,0.016873257412841448,0.047103865105327714,0.012295012768814367,0.023423514925682728,0.03224812524493274,0.06520095153029887
0.1497790373328165,0.11106188737773816,0.14283973048000487,0.01286311530288861,0.06009084537924991,0.013353360746695825,0.01857478162470184,0.05292787048238873,0.11325560633104623
0.1537598214717339,0.08674667314612199,0.10064712825151806,0.011612947734295232,0.0740890160948311,0.009314119750414226,0.014860231287959137,0.049601502779586276,0.07320642727310997
0.11013596779235488,0.1014112772126355,0.10654793314849578,0.01220047372606136,0.040886993083347534,0.013289242441990312,0.019982164073803974,0.03645011202523571,0.06493962902432665
0.16932826279761184,0.12603165485096718,0.08386689143434206,0.01908972352939152,0.008350203970792336,0.013404981210781361,0.02853473026945961,0.04948731221159079,0.059928804627009086
0.198845626894449,0.06654169491924125,0.05476897714661017,0.015256919435296916,0.06062763333153498,0.019197695098600212,0.017472042740874254,0.0363569898189013,0.08984211469514214
0.1776254501156324,0.07360907636965544,0.10045140902327439,0.01498605944228956,0.07173321276718525,0.008732424609613626,0.017530109270918835,0.04267637121033803,0.052940783260186086
0.16230981179784962,0.07012061449213514,0.10164864584527536,0.013822412045792161,0.0275696647836412,0.012142835568380805,0.020980312861295647,0.03592281413072047,0.08765523837363087
0.21852256061566677,0.08677531197457333,0.05361401766138761,0.012086703899599305,0.02408843433659058,0.01369404236528926,0.020042780981840643,0.03736402948070336,0.056236315873790854
0.18558576981075434,0.04952323365831137,0.08641496504600386,0.018851965663015786,0.0633260884782203,0.009407810838373928,0.01110449765100779,0.053624793033361436,0.055246932629450685
0.14642363722829432,0.1470125427810402,0.09325195761045581,0.01243077593785532,0.04986400742927799,0.021538388006458728,0.026921038434437085,0.04960594174925372,0.07426718161144508
0.16202708110944433,0.06437008449840842,0.10019992061982742,0.016144934482927288,0.06271849373752048,0.013756403013165858,0.017912373628923284,0.04718035628798227,0.058570795424998656
0.15804512805423163,0.09628061253236614,0.06220349405968629,0.015766142620283835,0.03213804175493351,0.014043337537976014,0.019294659138343197,0.05167729989071131,0.07570446512481155
0.13899953296048606,0.13555500358378791,0.06193416482676687,0.010986506721226459,0.04806066997167591,0.010787913226871254,0.017318115987922548,0.04142038450472732,0.08372699210823809
0.24636537201382594,0.0733241951590132,0.10613906966284482,0.010569347267396799,0.057070447118690026,0.013358865502986164,0.020889949627259256,0.03018739531314605,0.08208015598926321
0.09290816141235002,0.14668301576150028,0.10012620329121055,0.021977073270014677,0.05543361661881363,0.011025799094198957,0.017257290418706023,0.05253977531123283,0.10242276515804036
0.1602213750580773,0.10310253527990043,0.09321905474395431,0.018482347445905857,0.020997239666996848,0.012555046172587611,0.02423518956004183,0.05453183482426151,0.08968978835586014
0.21182959512531652,0.055730614214298355,0.11042346266017652,0.015306639182812592,0.029871066185648942,0.010326961928252554,0.01897169873217352,0.06097402575620799,0.10625127552297539
0.06720620702608368,0.10422336999483205,0.12056691870853911,0.008653783784597881,0.03171495577652195,0.018566874342202944,0.021918804495622227,0.021302415689717292,0.09486021529723884
0.11361876493663742,0.04051973649640971,0.0904279359609053,0.009110003600317811,0.03147646104406476,0.0004364060415679716,0.01522985846908595,0.06194623041043284,0.08371950611837273
0.19552614062499415,0.07868387885688974,0.0753605256685077,0.013269437375244627,0.07630627201797324,0.011754479518063313,0.02207244016371676,0.060867674541144584,0.0768129795677478
0.27461559444644246,0.08642935366463957,0.04468780592267041,0.014681122297779391,0.02599357413771486,0.010599705993846159,0.01574032325787568,0.04276881233056416,0.10507600039234213
0.09977246273793336,0.11605435540457493,0.11062140346460957,0.013828536193645333,0.04240085568744689,0.013591674533637646,0.025504359765644725,0.03340769407779508,0.11351110495775399
0.1259104185975039,0.08034626846041648,0.0608200863265713,0.01606027091307058,0.010016048133593358,0.021187513388476506,0.018907656223686193,0.0502403751726939,0.03308071084571759
0.10814465211706455,0.09362497879280555,0.14725695560242968,0.014780849784141565,0.02201013938849883,0.01432538394759511,0.020571572347996125,0.045721163888416815,0.01677309931950763
0.21254498446244371,0.10998070994083399,0.0967184761514243,0.0175931824472383,0.062192212117849976,0.015913426282734608,0.01658333351350941,0.04613600639305347,0.05594388246341467
0.22849912492000843,0.12376377846419365,0.0751998629495751,0.012606574861181918,0.046250653126151064,0.020029055688164835,0.0225159167922579,0.052487078226029854,0.0614967111981124
0.21508732056495414,0.10613226362352034,0.0954092235333536,0.014769446947191041,0.051584358935713226,0.013429562719613097,0.01683729800111633,0.0398027667757477,0.10027185758003868
0.14418054270572842,0.096014554239785,0.04783182836921293,0.012705880906443794,0.014055110236370183,0.01159617486153977,0.015269465909818064,0.029027695207495957,0.14125365276873073
0.16562258468436528,0.09983616387565074,0.13535330766790848,0.01508311386352383,0.03853382595019639,0.012301248085707484,0.015319389020904278,0.056327727482433,0.060734665387333964
0.1968391681448457,0.04650613631182689,0.041788912438342006,0.01462346272255765,0.03548909224213048,0.017093447905593778,0.015945768865413296,0.05557786147412254,0.07316853756340463
0.1803608568951595,0.08090451819135722,0.09393531444672303,0.016698108427934812,0.03413007333136875,0.014409072987267485,0.019277659381464727,0.030133710978457632,0.10805697219925034
0.11879636167676698,0.14016458428109163,0.06549785563684624,0.01660820267046211,0.037859542104968114,0.01649700915190913,0.014394689023685972,0.06325178893342531,0.09029945441568146
